conversation_id,created_at,date,place,tweet,language,hashtags,cashtags,username,nlikes,nreplies,nretweets,reply_to,clean_tweet,lemma_tweet
1278469744132272130,1593645914000.0,2020-07-01 19:25:14,,"Se mantienen 23 casos activos de Covid-19 en Pto. Natales de acuerdo al último informe entregado por Paulina Barrientos,  de la oficina de la  Seremi de Salud Provincial. Además hay 35 resultados de análisis pendientes.Por otro lado, se le dio..  https://t.co/Ks9bhmpiha  https://t.co/2Vqhrm7fFc",es,[],[],tirapiedras2020,1,0,3,"{'user_id': None, 'username': None}","['mantienen', '23', 'casos', 'activos', 'covid', '19', 'pto', 'natales', 'acuerdo', 'último', 'informe', 'entregado', 'paulina', 'barrientos', 'oficina', 'seremi', 'salud', 'provincial', 'además', '35', 'resultados', 'análisis', 'pendientes', 'lado', 'dio']","['mantienen', '23', 'caso', 'activo', 'covir', '19', 'pto', 'natal', 'acuerdo', 'último', 'informe', 'entregado', 'paulina', 'barrientos', 'oficina', 'seremi', 'salud', 'provincial', 'además', '35', 'resultado', 'análisis', 'pendiente', 'lado', 'dar']"
1277918362891431941,1593514454000.0,2020-06-30 06:54:14,,"Salmones llenos de antibióticos , piojentos y depredadores , protegidos por un gobierno criminal!! No solo contamina nuestras aguas , ahora contamina nuestra gente trayendo el covid 19 a Puerto Natales !🤬",es,[],[],AcueOficial,0,0,0,"{'user_id': None, 'username': None}","['salmones', 'llenos', 'antibióticos', 'piojentos', 'depredadores', 'protegidos', 'gobierno', 'criminal', 'solo', 'contamina', 'aguas', 'ahora', 'contamina', 'gente', 'trayendo', 'covid', '19', 'puerto', 'natales']","['salmón', 'llenos', 'antibiótico', 'piojentos', 'depredador', 'protegido', 'gobierno', 'criminal', 'solo', 'contamina', 'agua', 'ahora', 'contamina', 'gente', 'traer', 'covir', '19', 'puerto', 'natal']"
1277063942704111616,1593311091000.0,2020-06-27 22:24:51,,"@24HorasTVN Les contaron también que tenemos 4 brotes de covid 19 ?   Una pesquera , una Salmonera , un muelle y la construcción de una planta...... 18 confirmados hace 2 días , 16 hoy pero no lo han publicado , muuuuchos en cuarentena ......... esto es GRAVE !!! @SenadorBianchi",es,[],[],AcueOficial,2,0,0,"{'user_id': '90227660', 'username': '24HorasTVN'}","['contaron', '4', 'brotes', 'covid', '19', 'pesquera', 'salmonera', 'muelle', 'construcción', 'planta', '18', 'confirmados', 'hace', '2', 'días', '16', 'hoy', 'publicado', 'muuuuchos', 'cuarentena', 'grave']","['contar', '4', 'brote', 'covir', '19', 'pesquera', 'salmonera', 'muelle', 'construcción', 'planta', '18', 'confirmado', 'hace', '2', 'día', '16', 'hoy', 'publicado', 'muuuuchos', 'cuarentena', 'grave']"
1274149247085142016,1592615827000.0,2020-06-19 21:17:07,,"LO LOGRAMOS.   Hoy, dieron de alta médica al último Pcte COVID-19 + de mi ciudad.   Orgullosa de mi gente y Mi Pueblo. 💕",es,[],[],ccaattittaa,11,3,0,"{'user_id': None, 'username': None}","['logramos', 'hoy', 'dieron', 'alta', 'médica', 'último', 'pcte', 'covid', '19', 'ciudad', 'orgullosa', 'gente', 'pueblo']","['lograr', 'hoy', 'dar', 'alto', 'médico', 'último', 'pcte', 'covir', '19', 'ciudad', 'orgulloso', 'gente', 'pueblo']"
1274061627957161985,1592594937000.0,2020-06-19 15:28:57,,Totalmente de acuerdo! Basta de vender humo y pucha que son buenos algunos (como el gobierno) para eso cuando les conviene. @colmedchile @izkia #coronavirus #RubenIbarra,es,"['coronavirus', 'rubenibarra']",[],PelaoEdo,0,0,0,"{'user_id': None, 'username': None}","['totalmente', 'acuerdo', 'basta', 'vender', 'humo', 'pucha', 'buenos', 'gobierno', 'conviene', 'coronavirus', 'rubenibarra']","['totalmente', 'acuerdo', 'bastar', 'vender', 'humo', 'puchar', 'bueno', 'gobierno', 'convenir', 'coronavirus', 'rubenibarra']"
1273425931735117825,1592443375000.0,2020-06-17 21:22:55,,Y otra buena noticia. En mi ciudad solo nos queda 1 caso positivo de COVID el cual pronto ya estará de alta luego del PCR de salida.   No me cae en el pecho tanto orgullo por mi gente. Lo entendimos todo. 🙌🏻❤️,es,[],[],ccaattittaa,11,1,0,"{'user_id': None, 'username': None}","['buena', 'noticia', 'ciudad', 'solo', 'queda', '1', 'caso', 'positivo', 'covid', 'pronto', 'alta', 'luego', 'pcr', 'salida', 'cae', 'pecho', 'orgullo', 'gente', 'entendimos']","['bueno', 'noticia', 'ciudad', 'solo', 'quedar', '1', 'caso', 'positivo', 'covir', 'pronto', 'alto', 'luego', 'pcr', 'salida', 'caer', 'pecho', 'orgullo', 'gente', 'entendimos']"
1263143016698720262,1589991737000.0,2020-05-20 12:22:17,,Es decir tomaremos menos PCR. Quieren bajar la cantidad y la positividad del examen. Nos quedará mirar la curva de ocupación en cama UCI y cantidad de muertos. #Covid_19 #COVID19 @colmedchile,es,"['covid_19', 'covid19']",[],PelaoEdo,1,0,0,"{'user_id': None, 'username': None}","['decir', 'tomaremos', 'menos', 'pcr', 'quieren', 'bajar', 'cantidad', 'positividad', 'examen', 'quedará', 'mirar', 'curva', 'ocupación', 'cama', 'uci', 'cantidad', 'muertos', 'covid_19', 'covid19']","['decir', 'tomar', 'menos', 'pcr', 'quieren', 'bajar', 'cantidad', 'positividad', 'examen', 'quedar', 'mirar', 'curva', 'ocupación', 'cama', 'uci', 'cantidad', 'muerto', 'covid_19', 'covid19']"
1260971954632306694,1589565932000.0,2020-05-15 14:05:32,,"@LUISPATCL @MariaAL89098490 @CocolisoDelSur Si y él director del hospital dijo que jamas hubo camillas con personas fallecidas en esos pasillos y que de ellos , solo 5 eran covid 🤷🏼‍♂️🤦‍♂️!! Cuek !!!",es,[],[],AcueOficial,0,1,0,"{'user_id': '73234442', 'username': 'LUISPATCL'}","['si', 'director', 'hospital', 'dijo', 'jamas', 'camillas', 'personas', 'fallecidas', 'pasillos', 'solo', '5', 'covid', 'cuek']","['si', 'director', 'hospital', 'decir', 'jamas', 'camilla', 'persona', 'fallecido', 'pasillo', 'solo', '5', 'covir', 'cuek']"
1261156484836208641,1589519117000.0,2020-05-15 01:05:17,,"@Jaimetalero No , es una circular de ahora , a propósito del covid y la vi .",es,[],[],AcueOficial,0,0,0,"{'user_id': '89603386', 'username': 'Jaimetalero'}","['circular', 'ahora', 'propósito', 'covid', 'vi']","['circular', 'ahora', 'propósito', 'covir', 'ver']"
1260226815169302529,1589305036000.0,2020-05-12 13:37:16,,"@plamozak @miguelpml1974 @alejandramatus Pero claro que es importante “el pequeño detalle de que tenia covid “ , de no haberse contagiado y sin enfermedad de base habría muerto de un infarto ??",es,[],[],AcueOficial,0,0,0,"{'user_id': '52332942', 'username': 'plamozak'}","['claro', 'importante', 'pequeño', 'detalle', 'tenia', 'covid', 'haberse', 'contagiado', 'enfermedad', 'base', 'muerto', 'infarto']","['claro', 'importante', 'pequeño', 'detalle', 'tenia', 'covir', 'haberse', 'contagiado', 'enfermedad', 'base', 'muerto', 'infarto']"
1259857740475904001,1589208467000.0,2020-05-11 10:47:47,,"Reporte covid:  - El ego del ministro sigue subiendo. - Nos mantenemos sobre los 1000 Covid+ diarios.  - Queda claro que hay ventiladores, no sabemos para quién, ni dónde. #Covid_19",es,['covid_19'],[],PelaoEdo,4,0,1,"{'user_id': None, 'username': None}","['reporte', 'covid', 'ego', 'ministro', 'sigue', 'subiendo', 'mantenemos', '1000', 'covid', 'diarios', 'queda', 'claro', 'ventiladores', 'sabemos', 'quién', 'dónde', 'covid_19']","['reporte', 'covir', 'ego', 'ministro', 'seguir', 'subir', 'mantener', '1000', 'covir', 'diario', 'quedar', 'claro', 'ventilador', 'saber', 'quién', 'dónde', 'covid_19']"
1255100483854831616,1588074248000.0,2020-04-28 07:44:08,, https://t.co/iuTBlYUSpN  “SUBDIRECTORA MÉDICA DEL HOSPITAL CLÍNICO SE ENCUENTRA GRAVE PRODUCTO DE NEUMONÍA POR COVID-19” @jmanalich porqué miente ?? Hay 88 personas de Salud contagiadas en Magallanes !! @elmostrador @LandeckH @tv_monica @DMatamala @MMAMagallanes,es,[],[],AcueOficial,0,0,0,"{'user_id': None, 'username': None}","['subdirectora', 'médica', 'hospital', 'clínico', 'encuentra', 'grave', 'producto', 'neumonía', 'covid', '19', 'porqué', 'miente', '88', 'personas', 'salud', 'contagiadas', 'magallanes', '_monica']","['subdirectora', 'médico', 'hospital', 'clínico', 'encontrar', 'grave', 'producto', 'neumonía', 'covir', '19', 'porqué', 'miente', '88', 'persona', 'salud', 'contagiado', 'magallanes', '_']"
1252528243363717121,1587460978000.0,2020-04-21 05:22:58,,@borasp buen día para ustedes saludos desde la Patagonia chilena . Viajo siempre para Brasil más tuve que cambiar mi viaje por el covid 19.,es,[],[],angel_gallard,0,0,0,"{'user_id': '1131244624004165634', 'username': 'borasp'}","['buen', 'día', 'ustedes', 'saludos', 'patagonia', 'chilena', 'viajo', 'siempre', 'brasil', 'cambiar', 'viaje', 'covid', '19']","['buen', 'día', 'ustedes', 'saludo', 'patagonia', 'chileno', 'viajar', 'siempre', 'brasil', 'cambiar', 'viaje', 'covir', '19']"
1250987453541908480,1587093625000.0,2020-04-16 23:20:25,"{'type': 'Point', 'coordinates': [-52.48278022, -74.53125]}","Hace casi 4 semanas atrás y solo un par de días antes que comenzara todo el boom del Covid-19 en Chile, estuvimos en Parque Tagua Tagua y Frutillar celebrando nuestro primer aniversario de matrimonio ❤️ Fuimos…  https://t.co/Xm61Ycr6PF",es,[],[],sebauri,0,0,0,"{'user_id': None, 'username': None}","['hace', 'casi', '4', 'semanas', 'atrás', 'solo', 'par', 'días', 'comenzara', 'boom', 'covid', '19', 'chile', 'parque', 'tagua', 'tagua', 'frutillar', 'celebrando', 'primer', 'aniversario', 'matrimonio']","['hace', 'casi', '4', 'semana', 'atrás', 'solo', 'par', 'día', 'comenzara', 'boom', 'covir', '19', 'chile', 'parque', 'tagua', 'tagua', 'frutillar', 'celebrar', 'primer', 'aniversario', 'matrimonio']"
1250787658617552896,1587045990000.0,2020-04-16 10:06:30,,"Estoy con licencia desde el 09 de enero y cada vez que es invitado dice lo mismo , desde el estallido social y ahora el covid 19 , se demoran y se demoran Sebastian Serches podría ser animador bla bla bla",es,[],[],billirusblis,0,0,0,"{'user_id': None, 'username': None}","['licencia', '09', 'enero', 'cada', 'vez', 'invitado', 'dice', 'mismo', 'estallido', 'social', 'ahora', 'covid', '19', 'demoran', 'demoran', 'sebastian', 'serches', 'podría', 'ser', 'animador', 'bla', 'bla', 'bla']","['licencia', '09', 'enero', 'cada', 'vez', 'invitado', 'decir', 'mismo', 'estallido', 'social', 'ahora', 'covir', '19', 'demoran', 'demoran', 'sebastian', 'serches', 'podría', 'ser', 'animador', 'bla', 'bla', 'bla']"
