conversation_id,created_at,date,place,tweet,language,hashtags,cashtags,username,nlikes,nreplies,nretweets,reply_to,clean_tweet,lemma_tweet
1333505588052025345,1606767482000.0,2020-11-30 17:18:02,,¿Quiénes pueden acceder al Bono Covid Navidad? Este beneficio entrega 25 mil pesos por integrante del grupo familiar y en caso de estar en una comuna en cuarentena este aumenta a 55 mil pesos.  https://t.co/A3CJk4eqk5,es,[],[],jmoncadaabogado,0,0,0,"{'user_id': None, 'username': None}","['quiénes', 'pueden', 'acceder', 'bono', 'covid', 'navidad', 'beneficio', 'entrega', '25', 'mil', 'pesos', 'integrante', 'grupo', 'familiar', 'caso', 'comuna', 'cuarentena', 'aumenta', '55', 'mil', 'pesos']","['quiénes', 'poder', 'acceder', 'bono', 'covir', 'navidad', 'beneficio', 'entregar', '25', 'mil', 'peso', 'integrante', 'grupo', 'familiar', 'caso', 'comuna', 'cuarentena', 'aumentar', '55', 'mil', 'peso']"
1333500564454453253,1606766284000.0,2020-11-30 16:58:04,,Detectan Covid-19 en lote de centolla congelada enviada a China. La partida afectada fue advertida por la Administración General de Aduana de China (GACC) que dio aviso a la embajada de Chile en Pekín.  https://t.co/kfH5UW55nV,es,[],[],jmoncadaabogado,0,0,0,"{'user_id': None, 'username': None}","['detectan', 'covid', '19', 'lote', 'centolla', 'congelada', 'enviada', 'china', 'partida', 'afectada', 'advertida', 'administración', 'general', 'aduana', 'china', 'gacc', 'dio', 'aviso', 'embajada', 'chile', 'pekín']","['detectan', 'covir', '19', 'lote', 'centolla', 'congelado', 'enviada', 'china', 'partida', 'afectada', 'advertido', 'administración', 'general', 'aduana', 'china', 'gacc', 'dar', 'aviso', 'embajada', 'chile', 'pekín']"
1333498362365153286,1606765759000.0,2020-11-30 16:49:19,,"Fui a Chile Desatiende, cero solución e información los canales de tv me.imforman+ q ellos mismos ni idea del bono covid y ayuda en comunas cuarentena @GobiernodeChile",es,[],[],klaudiaunik,0,0,1,"{'user_id': None, 'username': None}","['chile', 'desatiende', 'cero', 'solución', 'información', 'canales', 'tv', 'imforman', 'q', 'mismos', 'idea', 'bono', 'covid', 'ayuda', 'comunas', 'cuarentena']","['chile', 'desatender', 'cero', 'solución', 'información', 'canales', 'tv', 'imforman', 'q', 'mismo', 'idea', 'bono', 'covir', 'ayuda', 'comuna', 'cuarentena']"
1333492234327568385,1606764970000.0,2020-11-30 16:36:10,,@Pats_06 Denunciala o que le hagan un paseo por los pacientes covid ahí demás que se le quita,es,[],[],Veroelenarojas,0,1,0,"{'user_id': '721106055074357252', 'username': 'Pats_06'}","['_06', 'denunciala', 'hagan', 'paseo', 'pacientes', 'covid', 'ahí', 'demás', 'quita']","['_', 'denunciala', 'hacer', 'paseo', 'paciente', 'covir', 'ahí', 'demás', 'quitar']"
1333489474244931588,1606763640000.0,2020-11-30 16:14:00,,🔵 @sernapesca se refiere a detección en #China de muestra positiva a coronavirus en el empaque exterior de centolla chilena ➡️➡️  https://t.co/cCggh61DMD  https://t.co/KAkSbipoen,es,['china'],[],AQUASocial,3,1,8,"{'user_id': None, 'username': None}","['refiere', 'detección', 'china', 'muestra', 'positiva', 'coronavirus', 'empaque', 'exterior', 'centolla', 'chilena']","['referir', 'detección', 'china', 'muestra', 'positivo', 'coronavirus', 'empaque', 'exterior', 'centolla', 'chileno']"
1333486225408356354,1606762865000.0,2020-11-30 16:01:05,,"OPERATIVO EXAMEN PREVENTIVO DE PCR 80 cupos Martes 01 de diciembre desde las 09:30 hrs. En Delegación Municipal Ruta El Tepual, ubicada en calle Esquisto Azul 5831, Mirador del Sol 🏡#QuedateEnCasa 🦠#CoronaVirus 🚷#Cuarentena 🏥@seremisalud10 @SSDelReloncavi 🏛@munipuertomontt  https://t.co/jG6382DPjs",es,"['quedateencasa', 'coronavirus', 'cuarentena']",[],apsptomontt,0,0,2,"{'user_id': None, 'username': None}","['operativo', 'examen', 'preventivo', 'pcr', '80', 'cupos', 'martes', '01', 'diciembre', '09', '30', 'hrs', 'delegación', 'municipal', 'ruta', 'tepual', 'ubicada', 'calle', 'esquisto', 'azul', '5831', 'mirador', 'sol', 'quedateencasa', 'coronavirus', 'cuarentena']","['operativo', 'examen', 'preventivo', 'pcr', '80', 'cupo', 'martes', '01', 'diciembre', '09', '30', 'hrs', 'delegación', 'municipal', 'ruta', 'tepual', 'ubicado', 'calle', 'esquisto', 'azul', '5831', 'mirador', 'sol', 'quedateencasa', 'coronavirus', 'cuarentena']"
1333478831139807235,1606761102000.0,2020-11-30 15:31:42,,"Hoy, leyendo las adecuaciones curriculares por el #covid me volví a acordar de mi curso, de los planes que hicimos y se fueron a la B cuando me echaron como un perro. Hoy no puedo hacer clases en #puertovaras  porque el alcalde y su séquito me consideran una comunista. Lloré 😓",es,"['covid', 'puertovaras']",[],CarolaAsdasda,1,0,0,"{'user_id': None, 'username': None}","['hoy', 'leyendo', 'adecuaciones', 'curriculares', 'covid', 'volví', 'acordar', 'curso', 'planes', 'hicimos', 'b', 'echaron', 'perro', 'hoy', 'puedo', 'hacer', 'clases', 'puertovaras', 'alcalde', 'séquito', 'consideran', 'comunista', 'lloré']","['hoy', 'leer', 'adecuación', 'curriculares', 'covir', 'volví', 'acordar', 'curso', 'plan', 'hacer', 'b', 'echar', 'perro', 'hoy', 'poder', 'hacer', 'clase', 'puertovaras', 'alcalde', 'séquito', 'consideran', 'comunista', 'lloré']"
1333477424957370369,1606760767000.0,2020-11-30 15:26:07,,Vacuna de Moderna muestra 100% de eficacia en infecciones graves por COVID-19  https://t.co/PdSiE412a1 vía @T13,es,[],[],canas_victor,0,0,0,"{'user_id': None, 'username': None}","['vacuna', 'moderna', 'muestra', '100', 'eficacia', 'infecciones', 'graves', 'covid', '19', 'vía']","['vacuna', 'moderno', 'muestra', '100', 'eficacia', 'infección', 'grave', 'covir', '19', 'vía']"
1333467090020302848,1606758303000.0,2020-11-30 14:45:03,,Santana y Bono Covid Navidad: Beneficiará a más de 181 mil hogares de la región de Los Lagos  https://t.co/M9bLMmCbbz,es,[],[],loslagosaldiacl,0,0,0,"{'user_id': None, 'username': None}","['santana', 'bono', 'covid', 'navidad', 'beneficiará', '181', 'mil', 'hogares', 'región', 'lagos']","['santana', 'bono', 'covir', 'navidad', 'beneficiar', '181', 'mil', 'hogar', 'región', 'lagos']"
1333463786792038402,1606757537000.0,2020-11-30 14:32:17,,@ArribaYCruzado_ ¿coronavirus?,lt,[],[],Miguel_Andez,2,1,0,"{'user_id': '1227023538126761984', 'username': 'ArribaYCruzado_'}","['_', 'coronavirus']","['_', 'coronavirus']"
1333459492902756359,1606756492000.0,2020-11-30 14:14:52,,No hubo anuncios para Los Lagos en reporte nacional Covid: región sigue con 9 comunas en cuarentena »  https://t.co/cO2nDCZ0Bo #puertomontt  https://t.co/7wDESwWlEU,es,['puertomontt'],[],soypuertomontt,0,0,0,"{'user_id': None, 'username': None}","['anuncios', 'lagos', 'reporte', 'nacional', 'covid', 'región', 'sigue', '9', 'comunas', 'cuarentena', 'puertomontt']","['anuncio', 'lagos', 'reporte', 'nacional', 'covir', 'región', 'seguir', '9', 'comuna', 'cuarentena', 'puertomontt']"
1333455332375490561,1606755500000.0,2020-11-30 13:58:20,,Este lunes la provincia de Osorno suma 43 nuevos casos de covid-19  https://t.co/qKJ3WsGxhg,es,[],[],seremisalud10,2,1,3,"{'user_id': None, 'username': None}","['lunes', 'provincia', 'osorno', 'suma', '43', 'nuevos', 'casos', 'covid', '19']","['lunes', 'provincia', 'osorno', 'sumar', '43', 'nuevo', 'caso', 'covir', '19']"
1333454691204788227,1606755347000.0,2020-11-30 13:55:47,,Casos activos Covid marcan cifra más baja en dos meses en la Región de Los Lagos   https://t.co/lZhrfw4q0l,es,[],[],seremisalud10,3,1,0,"{'user_id': None, 'username': None}","['casos', 'activos', 'covid', 'marcan', 'cifra', 'baja', 'dos', 'meses', 'región', 'lagos']","['caso', 'activo', 'covir', 'marcan', 'cifra', 'baja', 'dos', 'mes', 'región', 'lagos']"
1333392580193693698,1606754273000.0,2020-11-30 13:37:53,,"@MariaPeaceBelen Fui y estaba abierto, pero al salir no dejaban entrar porque había un funeral Covid, le pregunté al guardia y dijo que estaba abierto de lunes a viernes de 8 a 18. Exceptuando los funerales Covid que ahí igual cierran. Cementerio Municipal Rahue Alto #Osorno",es,['osorno'],[],karen_fer1688,0,0,0,"{'user_id': '1185914011105275906', 'username': 'MariaPeaceBelen'}","['abierto', 'salir', 'dejaban', 'entrar', 'funeral', 'covid', 'pregunté', 'guardia', 'dijo', 'abierto', 'lunes', 'viernes', '8', '18', 'exceptuando', 'funerales', 'covid', 'ahí', 'igual', 'cierran', 'cementerio', 'municipal', 'rahue', 'alto', 'osorno']","['abierto', 'salir', 'dejaban', 'entrar', 'funeral', 'covir', 'preguntar', 'guardia', 'decir', 'abierto', 'lunes', 'viernes', '8', '18', 'exceptuar', 'funeral', 'covir', 'ahí', 'igual', 'cierran', 'cementerio', 'municipal', 'rahue', 'alto', 'osorno']"
1333443318018158596,1606752635000.0,2020-11-30 13:10:35,,[En vivo] Seremi de Salud (s) Marcela Cardenas junto a médico equipo epidemiología Seremi de Salud Rafael Campos entregan reporte situación #COVID_19 en la Región de Los Lagos (30-11-2020). 👉 https://t.co/yvn3ocFrud  https://t.co/zswkfxeBId,es,['covid_19'],[],seremisalud10,0,1,1,"{'user_id': None, 'username': None}","['vivo', 'seremi', 'salud', 's', 'marcela', 'cardenas', 'junto', 'médico', 'equipo', 'epidemiología', 'seremi', 'salud', 'rafael', 'campos', 'entregan', 'reporte', 'situación', 'covid_19', 'región', 'lagos', '30', '11', '2020']","['vivo', 'seremi', 'salud', 's', 'marcela', 'cardenas', 'junto', 'médico', 'equipo', 'epidemiología', 'seremi', 'salud', 'rafael', 'campo', 'entregan', 'reporte', 'situación', 'covid_19', 'región', 'lagos', '30', '11', '2020']"
1333441278596554758,1606752149000.0,2020-11-30 13:02:29,,Región de Los Lagos superó las 200 muertes por Covid-19 mientras se mantienen en cuarentena 9 comunas  https://t.co/nytmmEzbqA,es,[],[],RadioSago,0,0,0,"{'user_id': None, 'username': None}","['región', 'lagos', 'superó', '200', 'muertes', 'covid', '19', 'mientras', 'mantienen', 'cuarentena', '9', 'comunas']","['región', 'lagos', 'superar', '200', 'muerte', 'covir', '19', 'mientras', 'mantienen', 'cuarentena', '9', 'comuna']"
1333440907060850691,1606752061000.0,2020-11-30 13:01:01,,Casos activos Covid marcan cifra más baja en un mes en la Región de Los Lagos »  https://t.co/VIDpeADtGY #puertomontt  https://t.co/63CbJKyb8p,es,['puertomontt'],[],soypuertomontt,2,1,0,"{'user_id': None, 'username': None}","['casos', 'activos', 'covid', 'marcan', 'cifra', 'baja', 'mes', 'región', 'lagos', 'puertomontt']","['caso', 'activo', 'covir', 'marcan', 'cifra', 'baja', 'mes', 'región', 'lagos', 'puertomontt']"
1333436290012999683,1606750960000.0,2020-11-30 12:42:40,,Este lunes la provincia de #Osorno suma 43 nuevos casos de covid-19 »  https://t.co/sI8mRSTwRp  https://t.co/wQ3kuYDIn9,es,['osorno'],[],soyosorno,2,2,0,"{'user_id': None, 'username': None}","['lunes', 'provincia', 'osorno', 'suma', '43', 'nuevos', 'casos', 'covid', '19']","['lunes', 'provincia', 'osorno', 'sumar', '43', 'nuevo', 'caso', 'covir', '19']"
1333432985887121408,1606750172000.0,2020-11-30 12:29:32,,🔴Actualización casos #Covid_19 en la Región de Los Lagos [30/11/20] 📌Detalle desagregado por comunas. #InfosurChile #CoronaVirus #Covid_19 #Actualizacion #RegionDeLosLagos  https://t.co/nEZWPtWALu,es,"['covid_19', 'infosurchile', 'coronavirus', 'covid_19', 'actualizacion', 'regiondeloslagos']",[],infosuroficial,0,0,0,"{'user_id': None, 'username': None}","['actualización', 'casos', 'covid_19', 'región', 'lagos', '30', '11', '20', 'detalle', 'desagregado', 'comunas', 'infosurchile', 'coronavirus', 'covid_19', 'actualizacion', 'regiondeloslagos']","['actualización', 'caso', 'covid_19', 'región', 'lagos', '30', '11', '20', 'detalle', 'desagregado', 'comuna', 'infosurchile', 'coronavirus', 'covid_19', 'actualizacion', 'regiondeloslagos']"
1333432787395883011,1606750125000.0,2020-11-30 12:28:45,,#Regiondeloslagos El día de hoy se registran 125 casos nuevos de Covid-19 positivo para la región de Los Lagos.  Puerto Montt 33 Osrono 34 Calbuco 10 Cochamó 1 Fresia 3 Frutillar 5 Los Muermos 2 Llanquihue 2 Puerto Varas 16 Chonchi 5 Puerto Octay 2 Purranque 6  https://t.co/2LjzDB9Trr,es,['regiondeloslagos'],[],Ernoticiasal,1,1,0,"{'user_id': None, 'username': None}","['regiondeloslagos', 'día', 'hoy', 'registran', '125', 'casos', 'nuevos', 'covid', '19', 'positivo', 'región', 'lagos', 'puerto', 'montt', '33', 'osrono', '34', 'calbuco', '10', 'cochamó', '1', 'fresia', '3', 'frutillar', '5', 'muermos', '2', 'llanquihue', '2', 'puerto', 'varas', '16', 'chonchi', '5', 'puerto', 'octay', '2', 'purranque', '6']","['regiondeloslagos', 'día', 'hoy', 'registran', '125', 'caso', 'nuevo', 'covir', '19', 'positivo', 'región', 'lagos', 'puerto', 'montt', '33', 'osrono', '34', 'calbuco', '10', 'cochamó', '1', 'fresia', '3', 'frutillar', '5', 'muermos', '2', 'llanquihue', '2', 'puerto', 'vara', '16', 'chonchi', '5', 'puerto', 'octay', '2', 'purranque', '6']"
1333426776589144067,1606748692000.0,2020-11-30 12:04:52,,📈Actualización casos #Covid_19 en Región de Los Lagos [30/11/20] 📌Detalle desagregado por comunas.  #CuidémonosEntreTodos  #plancoronavirus  https://t.co/exz4Y3GY3g,es,"['covid_19', 'cuidémonosentretodos', 'plancoronavirus']",[],seremisalud10,41,11,50,"{'user_id': None, 'username': None}","['actualización', 'casos', 'covid_19', 'región', 'lagos', '30', '11', '20', 'detalle', 'desagregado', 'comunas', 'cuidémonosentretodos', 'plancoronavirus']","['actualización', 'caso', 'covid_19', 'región', 'lagos', '30', '11', '20', 'detalle', 'desagregado', 'comuna', 'cuidémonosentretodos', 'plancoronavirus']"
1333425899602055169,1606748482000.0,2020-11-30 12:01:22,,Lanzamiento de campaña comunal “Manos Limpias en Mi Barrio” Más info en Nuestra Web:  https://t.co/2qxBRdMhE4 #PuertoMonttTeCuida 🏡#QuedateEnCasa 🦠#CoronaVirus 🚷#Cuarentena 🏥@seremisalud10 @SSDelReloncavi 🏛@munipuertomontt  https://t.co/kmwQ3yxu8a,es,"['puertomontttecuida', 'quedateencasa', 'coronavirus', 'cuarentena']",[],apsptomontt,0,0,0,"{'user_id': None, 'username': None}","['lanzamiento', 'campaña', 'comunal', 'manos', 'limpias', 'barrio', 'info', 'web', 'puertomontttecuida', 'quedateencasa', 'coronavirus', 'cuarentena']","['lanzamiento', 'campaña', 'comunal', 'mano', 'limpio', 'barrio', 'info', 'web', 'puertomontttecuida', 'quedateencasa', 'coronavirus', 'cuarentena']"
1333425390094745600,1606748361000.0,2020-11-30 11:59:21,,Autoridades actualizan información sobre Coronavirus en el país.  https://t.co/XBVod3HAJD,es,[],[],RadioSago,0,0,0,"{'user_id': None, 'username': None}","['autoridades', 'actualizan', 'información', 'coronavirus', 'país']","['autoridad', 'actualizan', 'información', 'coronavirus', 'país']"
1333417805732057088,1606746553000.0,2020-11-30 11:29:13,,Bono Covid Navidad beneficiará a 181 mil hogares de la Región de Los Lagos »  https://t.co/iZ7IMe0VFv #puertomontt  https://t.co/4LRhG3qohl,es,['puertomontt'],[],soypuertomontt,0,0,0,"{'user_id': None, 'username': None}","['bono', 'covid', 'navidad', 'beneficiará', '181', 'mil', 'hogares', 'región', 'lagos', 'puertomontt']","['bono', 'covir', 'navidad', 'beneficiar', '181', 'mil', 'hogar', 'región', 'lagos', 'puertomontt']"
1333412355993001984,1606745253000.0,2020-11-30 11:07:33,,Coronavirus en Puerto Montt: Casos activos siguen bajando  https://t.co/Pfen8J5o2H  https://t.co/00QfWNTp51,es,[],[],elrepuertero,1,0,2,"{'user_id': None, 'username': None}","['coronavirus', 'puerto', 'montt', 'casos', 'activos', 'siguen', 'bajando']","['coronavirus', 'puerto', 'montt', 'caso', 'activo', 'siguen', 'bajar']"
1333411198163972097,1606744977000.0,2020-11-30 11:02:57,,"🔹 El #Presupuesto2021 es el Presupuesto del Trabajo y la Recuperación 💪🏾 y tiene como grandes ejes: esfuerzo fiscal, respeto a los acuerdos, empleo, salud, inversión pública, inversión regional, economía, IFE cuarentena y Bono Covid Navidad 🎄  https://t.co/s3c2Ti51ew",es,['presupuesto2021'],[],MDSLosLagos,3,1,4,"{'user_id': None, 'username': None}","['presupuesto2021', 'presupuesto', 'trabajo', 'recuperación', 'grandes', 'ejes', 'esfuerzo', 'fiscal', 'respeto', 'acuerdos', 'empleo', 'salud', 'inversión', 'pública', 'inversión', 'regional', 'economía', 'ife', 'cuarentena', 'bono', 'covid', 'navidad']","['presupuesto2021', 'presupuesto', 'trabajo', 'recuperación', 'grande', 'eje', 'esfuerzo', 'fiscal', 'respeto', 'acuerdo', 'empleo', 'salud', 'inversión', 'público', 'inversión', 'regional', 'economía', 'ife', 'cuarentena', 'bono', 'covir', 'navidad']"
1333408989695127555,1606744451000.0,2020-11-30 10:54:11,,Informan sobre detección en China de muestra positiva a Coronavirus en empaque exterior de centolla chilena 👉  https://t.co/hlBTfGRrr9  https://t.co/YOwgjEeaPx,es,[],[],mundoacuicola,0,0,0,"{'user_id': None, 'username': None}","['informan', 'detección', 'china', 'muestra', 'positiva', 'coronavirus', 'empaque', 'exterior', 'centolla', 'chilena']","['informan', 'detección', 'china', 'muestra', 'positivo', 'coronavirus', 'empaque', 'exterior', 'centolla', 'chileno']"
1333403817354928129,1606743218000.0,2020-11-30 10:33:38,,Sernapesca confirma presencia de covid-19 en marisco chileno exportado a China  https://t.co/on0qzbPYIi,es,[],[],RadioSago,0,1,3,"{'user_id': None, 'username': None}","['sernapesca', 'confirma', 'presencia', 'covid', '19', 'marisco', 'chileno', 'exportado', 'china']","['sernapesca', 'confirmar', 'presencia', 'covir', '19', 'marisco', 'chileno', 'exportado', 'china']"
1333398234883104770,1606741887000.0,2020-11-30 10:11:27,,"Pagar impuestos por  #segundoretirodel10 y si en abril estamos en medio de otra ola de #coronavirus, con un gobierno incapaz de dar soluciones, ¿qué harán, condonar pago, tirarlos para más adelante? Este gobierno no será recordado, pero quedará como #ElPeorGobiernoDeLaHistoria",es,"['segundoretirodel10', 'coronavirus', 'elpeorgobiernodelahistoria']",[],gamancilla,2,0,0,"{'user_id': None, 'username': None}","['pagar', 'impuestos', 'segundoretirodel10', 'si', 'abril', 'medio', 'ola', 'coronavirus', 'gobierno', 'incapaz', 'dar', 'soluciones', 'harán', 'condonar', 'pago', 'tirarlos', 'adelante', 'gobierno', 'recordado', 'quedará', 'elpeorgobiernodelahistoria']","['pagar', 'impuesto', 'segundoretirodel10', 'si', 'abril', 'medio', 'ola', 'coronavirus', 'gobierno', 'incapaz', 'dar', 'solución', 'har', 'condonar', 'pago', 'tirarlos', 'adelante', 'gobierno', 'recordado', 'quedar', 'elpeorgobiernodelahistoria']"
1333397157819375617,1606741630000.0,2020-11-30 10:07:10,,Este fue definitivamente el mes de las liciencias por  covid en el trabajo,es,[],[],criptolucho,0,0,0,"{'user_id': None, 'username': None}","['definitivamente', 'mes', 'liciencias', 'covid', 'trabajo']","['definitivamente', 'mes', 'liciencias', 'covir', 'trabajo']"
1333396268719202312,1606741418000.0,2020-11-30 10:03:38,,"Covid-19: Estado de avance de las vacunas, estrategia local y la realidad que enfrentan los principales mercados salmoneros  https://t.co/WbLNGAisKj  https://t.co/NsGlUVbh2q",es,[],[],mundoacuicola,2,0,0,"{'user_id': None, 'username': None}","['covid', '19', 'avance', 'vacunas', 'estrategia', 'local', 'realidad', 'enfrentan', 'principales', 'mercados', 'salmoneros']","['covir', '19', 'avance', 'vacuno', 'estrategia', 'local', 'realidad', 'enfrentan', 'principal', 'mercado', 'salmoneros']"
1333396207759142916,1606741403000.0,2020-11-30 10:03:23,,"Para cuando el IFE 7 o el IFE covid en Puerto Montt llevamos mas de 4 meses. El bono covid no es suficiente, ese IDE 7 debería ya estar en accion #BuenosDiasTVN",es,['buenosdiastvn'],[],xjeanflores,1,0,0,"{'user_id': None, 'username': None}","['ife', '7', 'ife', 'covid', 'puerto', 'montt', 'llevamos', 'mas', '4', 'meses', 'bono', 'covid', 'suficiente', 'ide', '7', 'debería', 'accion', 'buenosdiastvn']","['ife', '7', 'ife', 'covir', 'puerto', 'montt', 'llevar', 'mas', '4', 'mes', 'bono', 'covir', 'suficiente', 'ide', '7', 'debería', 'accion', 'buenosdiastvn']"
